TranscriptID	GeneID	TranscriptCategory	GeneSymbol
XM_049877604.1	LOC126072451	mRNA	CCNL2
XM_049877605.1	LOC126072452	mRNA	AURKAIP1
XM_049877606.1	LOC126072452	mRNA	AURKAIP1
XM_049877607.1	LOC126072453	mRNA	MRPL20
XM_049877608.1	LOC126072453	mRNA	MRPL20
XM_049877609.1	LOC126072455	mRNA	VWA1
XM_049877610.1	LOC126072455	mRNA	VWA1
XM_049877611.1	LOC126072455	mRNA	VWA1
XM_049877612.1	LOC126072457	mRNA	TMEM88B
XM_049877613.1	LOC126072458	mRNA	LOC126072458
XM_049877614.1	LOC126072458	mRNA	LOC126072458
XM_049877615.1	LOC126072456	mRNA	HCLS1
XM_049877616.1	LOC126072459	mRNA	SSU72
XM_049877617.1	LOC126072460	mRNA	MIB2
XM_049877618.1	LOC126072460	mRNA	MIB2
XM_049877619.1	LOC126072460	mRNA	MIB2
XM_049877620.1	LOC126072460	mRNA	MIB2
XM_049877621.1	LOC126072460	mRNA	MIB2
XM_049877622.1	LOC126072460	mRNA	MIB2
XM_049877623.1	LOC126072461	mRNA	MMP23B
XM_049877624.1	LOC126072461	mRNA	MMP23B
XM_049877625.1	LOC126072456	mRNA	HCLS1
XM_049877626.1	LOC126072462	mRNA	LOC126072462
XM_049877627.1	LOC126072462	mRNA	LOC126072462
XM_049877628.1	LOC126072462	mRNA	LOC126072462
XM_049877629.1	LOC126072462	mRNA	LOC126072462
XM_049877630.1	LOC126072462	mRNA	LOC126072462
XM_049877631.1	LOC126072462	mRNA	LOC126072462
XM_049877632.1	LOC126072462	mRNA	LOC126072462
XM_049877633.1	LOC126072463	mRNA	SLC35E2B
XM_049877634.1	LOC126072456	mRNA	HCLS1
XM_049877635.1	LOC126072465	mRNA	NADK
XM_049877636.1	LOC126072465	mRNA	NADK
XM_049877637.1	LOC126072466	mRNA	GNB1
XM_049877638.1	LOC126072466	mRNA	GNB1
XM_049877639.1	LOC126072466	mRNA	GNB1
XM_049877640.1	LOC126072467	mRNA	CFAP74
XM_049877641.1	LOC126072467	mRNA	CFAP74
XM_049877642.1	LOC126072467	mRNA	CFAP74
XM_049877643.1	LOC126072467	mRNA	CFAP74
XM_049877644.1	LOC126072456	mRNA	HCLS1
XM_049877645.1	LOC126072467	mRNA	CFAP74
XM_049877646.1	LOC126072468	mRNA	GABRD
XM_049877647.1	LOC126072469	mRNA	PRKCZ
XM_049877648.1	LOC126072469	mRNA	PRKCZ
XM_049877649.1	LOC126072469	mRNA	PRKCZ
XM_049877650.1	LOC126072469	mRNA	PRKCZ
XM_049877651.1	LOC126072470	mRNA	FAAP20
XM_049877652.1	LOC126072470	mRNA	FAAP20
XM_049877653.1	LOC126072472	mRNA	SKI
XM_049877654.1	LOC126072472	mRNA	SKI
XM_049877655.1	LOC126072473	mRNA	PEX10
XM_049877656.1	LOC126072473	mRNA	PEX10
XM_049877657.1	LOC126072471	mRNA	GOLGB1
XM_049877658.1	LOC126072473	mRNA	PEX10
XM_049877659.1	LOC126072474	mRNA	RER1
XM_049877660.1	LOC126072475	mRNA	PLCH2
XM_049877661.1	LOC126072475	mRNA	PLCH2
XM_049877662.1	LOC126072475	mRNA	PLCH2
XM_049877663.1	LOC126072475	mRNA	PLCH2
XM_049877664.1	LOC126072476	mRNA	PANK4
XM_049877665.1	LOC126072477	mRNA	TNFRSF14
XM_049877666.1	LOC126072471	mRNA	GOLGB1
XM_049877667.1	LOC126072477	mRNA	TNFRSF14
XM_049877668.1	LOC126072477	mRNA	TNFRSF14
XM_049877669.1	LOC126072478	mRNA	PRXL2B
XM_049877670.1	LOC126072479	mRNA	TTC34
XM_049877671.1	LOC126072479	mRNA	TTC34
XM_049877672.1	LOC126072479	mRNA	TTC34
XM_049877673.1	LOC126072480	mRNA	PRDM16
XM_049877674.1	LOC126072471	mRNA	GOLGB1
XM_049877675.1	LOC126072480	mRNA	PRDM16
XM_049877676.1	LOC126072480	mRNA	PRDM16
XM_049877677.1	LOC126072480	mRNA	PRDM16
XM_049877678.1	LOC126072480	mRNA	PRDM16
XM_049877679.1	LOC126072480	mRNA	PRDM16
XM_049877680.1	LOC126072386	mRNA	GABBR1
XM_049877681.1	LOC126072482	mRNA	ARHGEF16
XM_049877682.1	LOC126072482	mRNA	ARHGEF16
XM_049877683.1	LOC126072482	mRNA	ARHGEF16
XM_049877684.1	LOC126072482	mRNA	ARHGEF16
XM_049877685.1	LOC126072471	mRNA	GOLGB1
XM_049877686.1	LOC126072482	mRNA	ARHGEF16
XM_049877687.1	LOC126072482	mRNA	ARHGEF16
XM_049877688.1	LOC126072483	mRNA	MEGF6
XM_049877689.1	LOC126072483	mRNA	MEGF6
XM_049877690.1	LOC126072483	mRNA	MEGF6
XM_049877691.1	LOC126072483	mRNA	MEGF6
XM_049877692.1	LOC126072483	mRNA	MEGF6
XM_049877693.1	LOC126072483	mRNA	MEGF6
XM_049877694.1	LOC126072483	mRNA	MEGF6
XM_049877695.1	LOC126072471	mRNA	GOLGB1
XM_049877696.1	LOC126072483	mRNA	MEGF6
XM_049877697.1	LOC126072483	mRNA	MEGF6
XM_049877698.1	LOC126072483	mRNA	MEGF6
XM_049877699.1	LOC126072485	mRNA	WRAP73
XM_049877700.1	LOC126072485	mRNA	WRAP73
XM_049877701.1	LOC126072486	mRNA	TPRG1L
XM_049877702.1	LOC126072487	mRNA	TP73
XM_049877703.1	LOC126072471	mRNA	GOLGB1
XM_049877704.1	LOC126072489	mRNA	LOC126072489
XM_049877705.1	LOC126072490	mRNA	SMIM1
XM_049877706.1	LOC126072490	mRNA	SMIM1
XM_049877707.1	LOC126072490	mRNA	SMIM1
XM_049877708.1	LOC126072490	mRNA	SMIM1
XM_049877709.1	LOC126072490	mRNA	SMIM1
XM_049877710.1	LOC126072490	mRNA	SMIM1
XM_049877711.1	LOC126072490	mRNA	SMIM1
XM_049877712.1	LOC126072471	mRNA	GOLGB1
XM_049877713.1	LOC126072490	mRNA	SMIM1
XM_049877714.1	LOC126072491	mRNA	LRRC47
XM_049877715.1	LOC126072491	mRNA	LRRC47
XM_049877716.1	LOC126072492	mRNA	CEP104
XM_049877717.1	LOC126072493	mRNA	DFFB
XM_049877718.1	C3H1orf174	mRNA	C3H1orf174
XM_049877719.1	LOC126072495	mRNA	AJAP1
XM_049877720.1	LOC126072495	mRNA	AJAP1
XM_049877721.1	LOC126072471	mRNA	GOLGB1
XM_049877722.1	LOC126072495	mRNA	AJAP1
XM_049877723.1	LOC126072495	mRNA	AJAP1
XM_049877724.1	LOC126072495	mRNA	AJAP1
XM_049877725.1	LOC126072496	mRNA	NPHP4
XM_049877726.1	LOC126072496	mRNA	NPHP4
XM_049877727.1	LOC126072496	mRNA	NPHP4
XM_049877728.1	LOC126072496	mRNA	NPHP4
XM_049877729.1	LOC126072496	mRNA	NPHP4
XM_049877730.1	LOC126072496	mRNA	NPHP4
XM_049877731.1	LOC126072496	mRNA	NPHP4
XM_049877732.1	LOC126072496	mRNA	NPHP4
XM_049877733.1	LOC126072498	mRNA	LOC126072498
XM_049877734.1	LOC126072497	mRNA	IQCB1
XM_049877735.1	LOC126072499	mRNA	KCNAB2
XM_049877736.1	LOC126072499	mRNA	KCNAB2
XM_049877737.1	LOC126072499	mRNA	KCNAB2
XM_049877738.1	LOC126072499	mRNA	KCNAB2
XM_049877739.1	LOC126072499	mRNA	KCNAB2
XM_049877740.1	LOC126072499	mRNA	KCNAB2
XM_049877741.1	LOC126072499	mRNA	KCNAB2
XM_049877742.1	LOC126072499	mRNA	KCNAB2
XM_049877743.1	LOC126072499	mRNA	KCNAB2
XM_049877744.1	LOC126072499	mRNA	KCNAB2
XM_049877745.1	LOC126072497	mRNA	IQCB1
XM_049877746.1	LOC126072500	mRNA	CHD5
XM_049877747.1	LOC126072500	mRNA	CHD5
XM_049877748.1	LOC126072500	mRNA	CHD5
XM_049877749.1	LOC126072501	mRNA	RPL22
XM_049877750.1	LOC126072502	mRNA	ICMT
XM_049877751.1	LOC126072503	mRNA	RNF207
XM_049877752.1	LOC126072504	mRNA	ACOT7
XM_049877753.1	LOC126072504	mRNA	ACOT7
XM_049877754.1	LOC126072506	mRNA	PLEKHG5
XM_049877755.1	LOC126072506	mRNA	PLEKHG5
XM_049877756.1	LOC126072506	mRNA	PLEKHG5
XM_049877757.1	LOC126072506	mRNA	PLEKHG5
XM_049877758.1	LOC126072505	mRNA	EAF2
XM_049877759.1	LOC126072506	mRNA	PLEKHG5
XM_049877760.1	LOC126072506	mRNA	PLEKHG5
XM_049877761.1	LOC126072506	mRNA	PLEKHG5
XM_049877762.1	LOC126072506	mRNA	PLEKHG5
XM_049877763.1	LOC126072507	mRNA	ESPN
XM_049877764.1	LOC126072507	mRNA	ESPN
XM_049877765.1	LOC126072507	mRNA	ESPN
XM_049877766.1	LOC126072508	mRNA	NOL9
XM_049877767.1	LOC126072509	mRNA	TNFRSF25
XM_049877768.1	LOC126072509	mRNA	TNFRSF25
XM_049877769.1	LOC126072509	mRNA	TNFRSF25
XM_049877770.1	LOC126072509	mRNA	TNFRSF25
XM_049877771.1	LOC126072511	mRNA	HES2
XM_049877772.1	LOC126072386	mRNA	GABBR1
XM_049877773.1	LOC126072510	mRNA	SLC15A2
XM_049877774.1	LOC126072512	mRNA	ZBTB48
XM_049877775.1	LOC126072512	mRNA	ZBTB48
XM_049877776.1	LOC126072512	mRNA	ZBTB48
XM_049877777.1	LOC126072513	mRNA	KLHL21
XM_049877778.1	LOC126072514	mRNA	PHF13
XM_049877779.1	LOC126072515	mRNA	THAP3
XM_049877780.1	LOC126072516	mRNA	DNAJC11
XM_049877781.1	LOC126072510	mRNA	SLC15A2
XM_049877782.1	LOC126072517	mRNA	CAMTA1
XM_049877783.1	LOC126072517	mRNA	CAMTA1
XM_049877784.1	LOC126072517	mRNA	CAMTA1
XM_049877785.1	LOC126072517	mRNA	CAMTA1
XM_049877786.1	LOC126072517	mRNA	CAMTA1
XM_049877787.1	LOC126072517	mRNA	CAMTA1
XM_049877788.1	LOC126072517	mRNA	CAMTA1
XM_049877789.1	LOC126072517	mRNA	CAMTA1
XM_049877790.1	LOC126072517	mRNA	CAMTA1
XM_049877791.1	LOC126072517	mRNA	CAMTA1
XM_049877792.1	LOC126072517	mRNA	CAMTA1
XM_049877793.1	LOC126072517	mRNA	CAMTA1
XM_049877794.1	LOC126072519	mRNA	VAMP3
XM_049877795.1	LOC126072518	mRNA	ILDR1
XM_049877796.1	LOC126072520	mRNA	LOC126072520
XM_049877797.1	LOC126072521	mRNA	RERE
XM_049877798.1	LOC126072521	mRNA	RERE
XM_049877799.1	LOC126072521	mRNA	RERE
XM_049877800.1	LOC126072521	mRNA	RERE
XM_049877801.1	LOC126072521	mRNA	RERE
XM_049877802.1	LOC126072521	mRNA	RERE
XM_049877803.1	LOC126072521	mRNA	RERE
XM_049877804.1	LOC126072518	mRNA	ILDR1
XM_049877805.1	LOC126072522	mRNA	PER3
XM_049877806.1	LOC126072522	mRNA	PER3
XM_049877807.1	LOC126072522	mRNA	PER3
XM_049877808.1	LOC126072522	mRNA	PER3
XM_049877809.1	LOC126072522	mRNA	PER3
XM_049877810.1	LOC126072523	mRNA	ERRFI1
XM_049877811.1	LOC126072524	mRNA	TNFRSF9
XM_049877812.1	LOC126072524	mRNA	TNFRSF9
XM_049877813.1	LOC126072525	mRNA	PARK7
XM_049877814.1	LOC126072518	mRNA	ILDR1
XM_049877815.1	LOC126072525	mRNA	PARK7
XM_049877816.1	LOC126072525	mRNA	PARK7
XM_049877817.1	LOC126072526	mRNA	UTS2
XM_049877818.1	LOC126072527	mRNA	SLC45A1
XM_049877819.1	LOC126072529	mRNA	ENO1
XM_049877820.1	LOC126072529	mRNA	ENO1
XM_049877821.1	LOC126072518	mRNA	ILDR1
XM_049877822.1	LOC126072530	mRNA	CA6
XM_049877823.1	LOC126072530	mRNA	CA6
XM_049877824.1	LOC126072531	mRNA	LOC126072531
XM_049877825.1	LOC126072531	mRNA	LOC126072531
XM_049877826.1	LOC126072531	mRNA	LOC126072531
XM_049877827.1	LOC126072531	mRNA	LOC126072531
XM_049877828.1	LOC126072531	mRNA	LOC126072531
XM_049877829.1	LOC126072531	mRNA	LOC126072531
XM_049877830.1	LOC126072531	mRNA	LOC126072531
XM_049877831.1	LOC126072518	mRNA	ILDR1
XM_049877832.1	LOC126072532	mRNA	SLC2A5
XM_049877833.1	LOC126072532	mRNA	SLC2A5
XM_049877834.1	LOC126072532	mRNA	SLC2A5
XM_049877835.1	LOC126072532	mRNA	SLC2A5
XM_049877836.1	LOC126072532	mRNA	SLC2A5
XM_049877837.1	LOC126072533	mRNA	GPR157
XM_049877838.1	LOC126072533	mRNA	GPR157
XM_049877839.1	LOC126072533	mRNA	GPR157
XM_049877840.1	LOC126072535	mRNA	H6PD
XM_049877841.1	LOC126072535	mRNA	H6PD
XM_049877842.1	LOC126072534	mRNA	CD86
XM_049877843.1	LOC126072536	mRNA	SPSB1
XM_049877844.1	LOC126072536	mRNA	SPSB1
XM_049877845.1	LOC126072536	mRNA	SPSB1
XM_049877846.1	LOC126072536	mRNA	SPSB1
XM_049877847.1	LOC126072538	mRNA	SLC25A33
XM_049877848.1	LOC126072539	mRNA	TMEM201
XM_049877849.1	LOC126072539	mRNA	TMEM201
XM_049877850.1	LOC126072539	mRNA	TMEM201
XM_049877851.1	LOC126072534	mRNA	CD86
XM_049877852.1	LOC126072540	mRNA	PIK3CD
XM_049877853.1	LOC126072540	mRNA	PIK3CD
XM_049877854.1	LOC126072540	mRNA	PIK3CD
XM_049877855.1	LOC126072540	mRNA	PIK3CD
XM_049877856.1	LOC126072540	mRNA	PIK3CD
XM_049877857.1	LOC126072540	mRNA	PIK3CD
XM_049877858.1	LOC126072540	mRNA	PIK3CD
XM_049877859.1	LOC126072541	mRNA	CLSTN1
XM_049877860.1	LOC126072541	mRNA	CLSTN1
XM_049877861.1	LOC126072386	mRNA	GABBR1
XM_049877862.1	LOC126072534	mRNA	CD86
XM_049877863.1	LOC126072541	mRNA	CLSTN1
XM_049877864.1	LOC126072541	mRNA	CLSTN1
XM_049877865.1	LOC126072543	mRNA	CTNNBIP1
XM_049877866.1	LOC126072543	mRNA	CTNNBIP1
XM_049877867.1	LOC126072543	mRNA	CTNNBIP1
XM_049877868.1	LOC126072543	mRNA	CTNNBIP1
XM_049877869.1	LOC126072534	mRNA	CD86
XM_049877870.1	LOC126072544	mRNA	UBE4B
XM_049877871.1	LOC126072544	mRNA	UBE4B
XM_049877872.1	LOC126072545	mRNA	LOC126072545
XM_049877873.1	LOC126072546	mRNA	LOC126072546
XM_049877874.1	LOC126072546	mRNA	LOC126072546
XM_049877875.1	LOC126072546	mRNA	LOC126072546
XM_049877876.1	LOC126072547	mRNA	LOC126072547
XM_049877877.1	LOC126072548	mRNA	NMNAT1
XM_049877878.1	LOC126072534	mRNA	CD86
XM_049877879.1	LOC126072548	mRNA	NMNAT1
XM_049877880.1	LOC126072549	mRNA	LZIC
XM_049877881.1	LOC126072549	mRNA	LZIC
XM_049877882.1	LOC126072550	mRNA	KIF1B
XM_049877883.1	LOC126072550	mRNA	KIF1B
XM_049877884.1	LOC126072550	mRNA	KIF1B
XM_049877885.1	LOC126072550	mRNA	KIF1B
XM_049877886.1	LOC126072550	mRNA	KIF1B
XM_049877887.1	LOC126072534	mRNA	CD86
XM_049877888.1	LOC126072551	mRNA	PGD
XM_049877889.1	LOC126072552	mRNA	CENPS
XM_049877890.1	LOC126072553	mRNA	CORT
XM_049877891.1	LOC126072554	mRNA	DFFA
XM_049877892.1	LOC126072554	mRNA	DFFA
XM_049877893.1	LOC126072555	mRNA	PEX14
XM_049877894.1	LOC126072555	mRNA	PEX14
XM_049877895.1	LOC126072556	mRNA	CASZ1
XM_049877896.1	LOC126072556	mRNA	CASZ1
XM_049877897.1	LOC126072556	mRNA	CASZ1
XM_049877898.1	LOC126072556	mRNA	CASZ1
XM_049877899.1	LOC126072556	mRNA	CASZ1
XM_049877900.1	LOC126072556	mRNA	CASZ1
XM_049877901.1	LOC126072557	mRNA	CASR
XM_049877902.1	LOC126072556	mRNA	CASZ1
XM_049877903.1	LOC126072556	mRNA	CASZ1
XM_049877904.1	LOC126072556	mRNA	CASZ1
XM_049877905.1	LOC126072558	mRNA	MASP2
XM_049877906.1	LOC126072559	mRNA	TARDBP
XM_049877907.1	LOC126072559	mRNA	TARDBP
XM_049877908.1	LOC126072560	mRNA	SRM
XM_049877909.1	LOC126072561	mRNA	EXOSC10
XM_049877910.1	LOC126072557	mRNA	CASR
XM_049877911.1	LOC126072562	mRNA	MTOR
XM_049877912.1	LOC126072562	mRNA	MTOR
XM_049877913.1	LOC126072562	mRNA	MTOR
XM_049877914.1	LOC126072562	mRNA	MTOR
XM_049877915.1	LOC126072562	mRNA	MTOR
XM_049877916.1	LOC126072562	mRNA	MTOR
XM_049877917.1	LOC126072562	mRNA	MTOR
XM_049877918.1	LOC126072563	mRNA	ANGPTL7
XM_049877919.1	LOC126072564	mRNA	UBIAD1
XM_049877920.1	LOC126072566	mRNA	FBXO2
XM_049877921.1	LOC126072567	mRNA	LOC126072567
XM_049877922.1	LOC126072567	mRNA	LOC126072567
XM_049877923.1	LOC126072567	mRNA	LOC126072567
XM_049877924.1	LOC126072567	mRNA	LOC126072567
XM_049877925.1	LOC126072567	mRNA	LOC126072567
XM_049877926.1	LOC126072567	mRNA	LOC126072567
XM_049877927.1	LOC126072567	mRNA	LOC126072567
XM_049877928.1	LOC126072569	mRNA	LOC126072569
XM_049877929.1	LOC126072569	mRNA	LOC126072569
XM_049877930.1	LOC126072570	mRNA	MAD2L2
XM_049877931.1	LOC126072570	mRNA	MAD2L2
XM_049877932.1	LOC126072568	mRNA	WDR5B
XM_049877933.1	LOC126072571	mRNA	AGTRAP
XM_049877934.1	LOC126072572	mRNA	CLCN6
XM_049877935.1	LOC126072572	mRNA	CLCN6
XM_049877936.1	LOC126072573	mRNA	MTHFR
XM_049877937.1	LOC126072573	mRNA	MTHFR
XM_049877938.1	LOC126072573	mRNA	MTHFR
XM_049877939.1	LOC126072573	mRNA	MTHFR
XM_049877940.1	LOC126072574	mRNA	KIAA2013
XM_049877941.1	LOC126072576	mRNA	PLOD1
XM_049877942.1	LOC126072577	mRNA	MFN2
XM_049877943.1	LOC126072577	mRNA	MFN2
XM_049877944.1	LOC126072577	mRNA	MFN2
XM_049877945.1	LOC126072575	mRNA	FAM162A
XM_049877946.1	LOC126072577	mRNA	MFN2
XM_049877947.1	LOC126072577	mRNA	MFN2
XM_049877948.1	LOC126072578	mRNA	MIIP
XM_049877949.1	LOC126072578	mRNA	MIIP
XM_049877950.1	LOC126072578	mRNA	MIIP
XM_049877951.1	LOC126072386	mRNA	GABBR1
XM_049877952.1	LOC126072579	mRNA	TNFRSF8
XM_049877953.1	LOC126072580	mRNA	TNFRSF1B
XM_049877954.1	LOC126072581	mRNA	VPS13D
XM_049877955.1	LOC126072581	mRNA	VPS13D
XM_049877956.1	LOC126072581	mRNA	VPS13D
XM_049877957.1	LOC126072581	mRNA	VPS13D
XM_049877958.1	LOC126072581	mRNA	VPS13D
XM_049877959.1	LOC126072581	mRNA	VPS13D
XM_049877960.1	LOC126072582	mRNA	MIX23
XM_049877961.1	LOC126072583	mRNA	PRDM2
XM_049877962.1	LOC126072583	mRNA	PRDM2
XM_049877963.1	LOC126072583	mRNA	PRDM2
XM_049877964.1	LOC126072583	mRNA	PRDM2
XM_049877965.1	LOC126072583	mRNA	PRDM2
XM_049877966.1	LOC126072583	mRNA	PRDM2
XM_049877967.1	LOC126072584	mRNA	LRRC38
XM_049877968.1	LOC126072585	mRNA	DHRS3
XM_049877969.1	LOC126072586	mRNA	AADACL3
XM_049877970.1	LOC126072587	mRNA	CFAP107
XM_049877971.1	LOC126072587	mRNA	CFAP107
XM_049877972.1	LOC126072588	mRNA	PDPN
XM_049877973.1	LOC126072588	mRNA	PDPN
XM_049877974.1	LOC126072588	mRNA	PDPN
XM_049877975.1	LOC126072589	mRNA	KPNA1
XM_049877976.1	LOC126072593	mRNA	KAZN
XM_049877977.1	LOC126072593	mRNA	KAZN
XM_049877978.1	LOC126072593	mRNA	KAZN
XM_049877979.1	LOC126072594	mRNA	TMEM51
XM_049877980.1	LOC126072594	mRNA	TMEM51
XM_049877981.1	LOC126072594	mRNA	TMEM51
XM_049877982.1	LOC126072595	mRNA	FHAD1
XM_049877983.1	LOC126072595	mRNA	FHAD1
XM_049877984.1	LOC126072595	mRNA	FHAD1
XM_049877985.1	LOC126072595	mRNA	FHAD1
XM_049877986.1	LOC126072595	mRNA	FHAD1
XM_049877987.1	LOC126072595	mRNA	FHAD1
XM_049877988.1	LOC126072596	mRNA	PARP14
XM_049877989.1	LOC126072595	mRNA	FHAD1
XM_049877990.1	LOC126072595	mRNA	FHAD1
XM_049877991.1	LOC126072595	mRNA	FHAD1
XM_049877992.1	LOC126072597	mRNA	EFHD2
XM_049877993.1	LOC126072598	mRNA	LOC126072598
XM_049877994.1	LOC126072598	mRNA	LOC126072598
XM_049877995.1	LOC126072599	mRNA	LOC126072599
XM_049877996.1	LOC126072599	mRNA	LOC126072599
XM_049877997.1	LOC126072601	mRNA	LOC126072601
XM_049877998.1	LOC126072602	mRNA	DNAJC16
XM_049877999.1	LOC126072602	mRNA	DNAJC16
XM_049878000.1	LOC126072603	mRNA	DDI2
XM_049878001.1	LOC126072600	mRNA	LOC126072600
XM_049878002.1	LOC126072603	mRNA	DDI2
XM_049878003.1	LOC126072603	mRNA	DDI2
XM_049878004.1	LOC126072603	mRNA	DDI2
XM_049878005.1	LOC126072603	mRNA	DDI2
XM_049878006.1	LOC126072604	mRNA	PLEKHM2
XM_049878007.1	LOC126072604	mRNA	PLEKHM2
XM_049878008.1	LOC126072605	mRNA	FBLIM1
XM_049878009.1	LOC126072605	mRNA	FBLIM1
XM_049878010.1	LOC126072605	mRNA	FBLIM1
XM_049878011.1	LOC126072607	mRNA	SPEN
XM_049878012.1	LOC126072607	mRNA	SPEN
XM_049878013.1	LOC126072608	mRNA	ZBTB17
XM_049878014.1	LOC126072608	mRNA	ZBTB17
XM_049878015.1	LOC126072606	mRNA	LOC126072606
XM_049878016.1	LOC126072608	mRNA	ZBTB17
XM_049878017.1	LOC126072610	mRNA	HSPB7
XM_049878018.1	LOC126072610	mRNA	HSPB7
XM_049878019.1	LOC126072611	mRNA	LOC126072611
XM_049878020.1	LOC126072611	mRNA	LOC126072611
XM_049878021.1	LOC126072611	mRNA	LOC126072611
XM_049878022.1	LOC126072611	mRNA	LOC126072611
XM_049878023.1	LOC126072611	mRNA	LOC126072611
XM_049878024.1	LOC126072613	mRNA	EPHA2
XM_049878025.1	LOC126072613	mRNA	EPHA2
XM_049878026.1	LOC126072612	mRNA	PARP9
XM_049878027.1	LOC126072615	mRNA	ARHGEF19
XM_049878028.1	LOC126072615	mRNA	ARHGEF19
XM_049878029.1	LOC126072615	mRNA	ARHGEF19
XM_049878030.1	LOC126072615	mRNA	ARHGEF19
XM_049878031.1	LOC126072615	mRNA	ARHGEF19
XM_049878032.1	LOC126072616	mRNA	CPLANE2
XM_049878033.1	LOC126072386	mRNA	GABBR1
XM_049878034.1	LOC126072616	mRNA	CPLANE2
XM_049878035.1	LOC126072616	mRNA	CPLANE2
XM_049878036.1	LOC126072617	mRNA	FBXO42
XM_049878037.1	LOC126072617	mRNA	FBXO42
XM_049878038.1	LOC126072612	mRNA	PARP9
XM_049878039.1	LOC126072617	mRNA	FBXO42
XM_049878040.1	LOC126072618	mRNA	SZRD1
XM_049878041.1	LOC126072619	mRNA	CROCC
XM_049878042.1	LOC126072619	mRNA	CROCC
XM_049878043.1	LOC126072619	mRNA	CROCC
XM_049878044.1	LOC126072619	mRNA	CROCC
XM_049878045.1	LOC126072619	mRNA	CROCC
XM_049878046.1	LOC126072619	mRNA	CROCC
XM_049878047.1	LOC126072619	mRNA	CROCC
XM_049878048.1	LOC126072612	mRNA	PARP9
XM_049878049.1	LOC126072619	mRNA	CROCC
XM_049878050.1	LOC126072619	mRNA	CROCC
XM_049878051.1	LOC126072619	mRNA	CROCC
XM_049878052.1	LOC126072619	mRNA	CROCC
XM_049878053.1	LOC126072619	mRNA	CROCC
XM_049878054.1	LOC126072620	mRNA	ATP13A2
XM_049878055.1	LOC126072620	mRNA	ATP13A2
XM_049878056.1	LOC126072620	mRNA	ATP13A2
XM_049878057.1	LOC126072620	mRNA	ATP13A2
XM_049878058.1	LOC126072620	mRNA	ATP13A2
XM_049878059.1	LOC126072612	mRNA	PARP9
XM_049878060.1	LOC126072620	mRNA	ATP13A2
XM_049878061.1	LOC126072621	mRNA	NECAP2
XM_049878062.1	LOC126072621	mRNA	NECAP2
XM_049878063.1	LOC126072622	mRNA	SDHB
XM_049878064.1	LOC126072623	mRNA	MFAP2
XM_049878065.1	LOC126072623	mRNA	MFAP2
XM_049878066.1	LOC126072624	mRNA	PADI2
XM_049878067.1	LOC126072612	mRNA	PARP9
XM_049878068.1	LOC126072625	mRNA	LOC126072625
XM_049878069.1	LOC126072626	mRNA	PADI1
XM_049878070.1	LOC126072627	mRNA	LOC126072627
XM_049878071.1	LOC126072628	mRNA	RCC2
XM_049878072.1	LOC126072628	mRNA	RCC2
XM_049878073.1	LOC126072629	mRNA	ARHGEF10L
XM_049878074.1	LOC126072629	mRNA	ARHGEF10L
XM_049878075.1	LOC126072629	mRNA	ARHGEF10L
XM_049878076.1	LOC126072612	mRNA	PARP9
XM_049878077.1	LOC126072629	mRNA	ARHGEF10L
XM_049878078.1	LOC126072629	mRNA	ARHGEF10L
XM_049878079.1	LOC126072629	mRNA	ARHGEF10L
XM_049878080.1	LOC126072629	mRNA	ARHGEF10L
XM_049878081.1	LOC126072629	mRNA	ARHGEF10L
XM_049878082.1	LOC126072629	mRNA	ARHGEF10L
XM_049878083.1	LOC126072629	mRNA	ARHGEF10L
XM_049878084.1	LOC126072629	mRNA	ARHGEF10L
XM_049878085.1	LOC126072629	mRNA	ARHGEF10L
XM_049878086.1	LOC126072630	mRNA	IGSF21
XM_049878087.1	LOC126072612	mRNA	PARP9
XM_049878088.1	LOC126072631	mRNA	ACTL8
XM_049878089.1	LOC126072633	mRNA	KLHDC7A
XM_049878090.1	LOC126072634	mRNA	ALDH4A1
XM_049878091.1	LOC126072635	mRNA	IFFO2
XM_049878092.1	LOC126072635	mRNA	IFFO2
XM_049878093.1	LOC126072635	mRNA	IFFO2
XM_049878094.1	LOC126072612	mRNA	PARP9
XM_049878095.1	LOC126072636	mRNA	UBR4
XM_049878096.1	LOC126072636	mRNA	UBR4
XM_049878097.1	LOC126072636	mRNA	UBR4
XM_049878098.1	LOC126072636	mRNA	UBR4
XM_049878099.1	LOC126072636	mRNA	UBR4
XM_049878100.1	LOC126072636	mRNA	UBR4
XM_049878101.1	LOC126072636	mRNA	UBR4
XM_049878102.1	LOC126072636	mRNA	UBR4
XM_049878103.1	LOC126072637	mRNA	EMC1
XM_049878104.1	LOC126072637	mRNA	EMC1
XM_049878105.1	LOC126072612	mRNA	PARP9
XM_049878106.1	LOC126072638	mRNA	LOC126072638
XM_049878107.1	LOC126072639	mRNA	LOC126072639
XM_049878108.1	LOC126072639	mRNA	LOC126072639
XM_049878109.1	LOC126072640	mRNA	SLC66A1
XM_049878110.1	LOC126072640	mRNA	SLC66A1
XM_049878111.1	LOC126072640	mRNA	SLC66A1
XM_049878112.1	LOC126072640	mRNA	SLC66A1
XM_049878113.1	LOC126072640	mRNA	SLC66A1
XM_049878114.1	LOC126072640	mRNA	SLC66A1
XM_049878115.1	LOC126072640	mRNA	SLC66A1
XM_049878116.1	LOC126072641	mRNA	MRTO4
XM_049878117.1	LOC126072644	mRNA	CAPZB
